429;PRILUKI;18:35;MINSK DRUJNAY;19:11;пн вт ср чт пт
429;PRILUKI;18:53;MINSK DRUJNAY;19:29;пн вт ср чт пт
429;PRILUKI;19:01;MINSK DRUJNAY;19:32;сб вс
429;PRILUKI;19:16;MINSK DRUJNAY;19:52;пн вт ср чт пт
429;PRILUKI;19:28;MINSK DRUJNAY;19:59;сб вс
429;PRILUKI;19:39;MINSK DRUJNAY;20:15;пн вт ср чт пт
429;PRILUKI;19:56;MINSK DRUJNAY;20:32;пн вт ср чт пт
429;PRILUKI;20:08;MINSK DRUJNAY;20:39;сб вс
429;PRILUKI;20:28;MINSK DRUJNAY;20:59;сб вс
429;PRILUKI;20:31;MINSK DRUJNAY;21:02;пн вт ср чт пт
429;PRILUKI;20:59;MINSK DRUJNAY;21:30;пн вт ср чт пт
429;PRILUKI;21:25;MINSK DRUJNAY;21:56;пн вт ср чт пт
429;PRILUKI;21:34;MINSK DRUJNAY;22:05;сб вс
429;PRILUKI;21:34;MINSK DRUJNAY;22:05;сб вс
429;PRILUKI;21:56;MINSK DRUJNAY;22:27;пн вт ср чт пт
429;PRILUKI;22:24;MINSK DRUJNAY;22:55;пн вт ср чт пт
429;PRILUKI;22:34;MINSK DRUJNAY;23:05;сб вс
429;PRILUKI;22:50;MINSK DRUJNAY;23:21;пн вт ср чт пт
429;PRILUKI;23:04;MINSK DRUJNAY;23:35;сб вс
429;PRILUKI;23:19;MINSK DRUJNAY;23:50;пн вт ср чт пт
