429;МИНСК АС-Дружная;15:38;ПРИЛУКИ(Сеницкий с/с);16:15;пн вт ср чт пт
429;МИНСК АС-Дружная;15:55;ПРИЛУКИ(Сеницкий с/с);16:32;пн вт ср чт пт
429;МИНСК АС-Дружная;16:05;ПРИЛУКИ(Сеницкий с/с);16:38;сб вс
429;МИНСК АС-Дружная;16:11;ПРИЛУКИ(Сеницкий с/с);16:48;пн вт ср чт пт
429;МИНСК АС-Дружная;16:19;ПРИЛУКИ(Сеницкий с/с);16:56;пн вт ср чт пт
429;МИНСК АС-Дружная;16:26;ПРИЛУКИ(Сеницкий с/с);16:59;сб вс
429;МИНСК АС-Дружная;16:38;ПРИЛУКИ(Сеницкий с/с);17:15;пн вт ср чт пт
429;МИНСК АС-Дружная;16:48;ПРИЛУКИ(Сеницкий с/с);17:25;пн вт ср чт пт
429;МИНСК АС-Дружная;16:58;ПРИЛУКИ(Сеницкий с/с);17:35;пн вт ср чт пт
429;МИНСК АС-Дружная;17:00;ПРИЛУКИ(Сеницкий с/с);17:33;сб вс
429;МИНСК АС-Дружная;17:17;ПРИЛУКИ(Сеницкий с/с);17:54;пн вт ср чт пт
429;МИНСК АС-Дружная;17:26;ПРИЛУКИ(Сеницкий с/с);18:03;пн вт ср чт пт
429;МИНСК АС-Дружная;17:40;ПРИЛУКИ(Сеницкий с/с);18:13;сб вс
429;МИНСК АС-Дружная;17:41;ПРИЛУКИ(Сеницкий с/с);18:18;пн вт ср чт пт
429;МИНСК АС-Дружная;17:55;ПРИЛУКИ(Сеницкий с/с);18:32;пн вт ср чт пт
429;МИНСК АС-Дружная;18:05;ПРИЛУКИ(Сеницкий с/с);18:42;пн вт ср чт пт
429;МИНСК АС-Дружная;18:13;ПРИЛУКИ(Сеницкий с/с);18:43;сб вс
429;МИНСК АС-Дружная;18:23;ПРИЛУКИ(Сеницкий с/с);19:00;пн вт ср чт пт
429;МИНСК АС-Дружная;18:33;ПРИЛУКИ(Сеницкий с/с);19:03;сб вс
429;МИНСК АС-Дружная;18:33;ПРИЛУКИ(Сеницкий с/с);19:10;пн вт ср чт пт
429;МИНСК АС-Дружная;18:42;ПРИЛУКИ(Сеницкий с/с);19:19;пн вт ср чт пт
429;МИНСК АС-Дружная;19:01;ПРИЛУКИ(Сеницкий с/с);19:38;пн вт ср чт пт
429;МИНСК АС-Дружная;19:05;ПРИЛУКИ(Сеницкий с/с);19:35;сб вс
429;МИНСК АС-Дружная;19:22;ПРИЛУКИ(Сеницкий с/с);19:52;сб вс
429;МИНСК АС-Дружная;19:37;ПРИЛУКИ(Сеницкий с/с);20:14;пн вт ср чт пт
429;МИНСК АС-Дружная;19:59;ПРИЛУКИ(Сеницкий с/с);20:29;сб вс
429;МИНСК АС-Дружная;20:11;ПРИЛУКИ(Сеницкий с/с);20:42;пн вт ср чт пт
429;МИНСК АС-Дружная;20:29;ПРИЛУКИ(Сеницкий с/с);21:00;пн вт ср чт пт
429;МИНСК АС-Дружная;20:41;ПРИЛУКИ(Сеницкий с/с);21:11;сб вс
429;МИНСК АС-Дружная;21:06;ПРИЛУКИ(Сеницкий с/с);21:37;пн вт ср чт пт
429;МИНСК АС-Дружная;21:18;ПРИЛУКИ(Сеницкий с/с);21:48;сб вс
429;МИНСК АС-Дружная;21:41;ПРИЛУКИ(Сеницкий с/с);22:12;пн вт ср чт пт
429;МИНСК АС-Дружная;21:50;ПРИЛУКИ(Сеницкий с/с);22:20;сб вс
429;МИНСК АС-Дружная;22:08;ПРИЛУКИ(Сеницкий с/с);22:39;пн вт ср чт пт
429;МИНСК АС-Дружная;22:19;ПРИЛУКИ(Сеницкий с/с);22:48;сб вс
429;МИНСК АС-Дружная;22:36;ПРИЛУКИ(Сеницкий с/с);23:07;пн вт ср чт пт
429;МИНСК АС-Дружная;23:08;ПРИЛУКИ(Сеницкий с/с);23:39;пн вт ср чт пт
429;МИНСК АС-Дружная;23:09;ПРИЛУКИ(Сеницкий с/с);23:39;сб вс
429;МИНСК АС-Дружная;23:38;ПРИЛУКИ(Сеницкий с/с);0:08;пн вт ср чт пт
429;МИНСК АС-Дружная;23:45;ПРИЛУКИ(Сеницкий с/с);0:15;сб вс
